candidate_id,test_id,anonymous_label,run_1_pass,run_1_critical_error,run_1_error_type,run_1_correctness,run_1_relevance,run_1_completeness,run_1_pedagogical_quality,run_1_grounding_consistency,run_1_overall_score,run_2_pass,run_2_critical_error,run_2_error_type,run_2_correctness,run_2_relevance,run_2_completeness,run_2_pedagogical_quality,run_2_grounding_consistency,run_2_overall_score,run_3_pass,run_3_critical_error,run_3_error_type,run_3_correctness,run_3_relevance,run_3_completeness,run_3_pedagogical_quality,run_3_grounding_consistency,run_3_overall_score,pass_count,majority_pass,unanimous_decision,critical_error_count,any_critical_error,mean_correctness,stdev_correctness,mean_relevance,stdev_relevance,mean_completeness,stdev_completeness,mean_pedagogical_quality,stdev_pedagogical_quality,mean_grounding_consistency,stdev_grounding_consistency,mean_overall_score,stdev_overall_score,system_name,operational_complete,end_to_end_success
T070-B,T070,B,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,calculation_error,2.0,2.0,3.0,2.0,2.0,2.2,0,False,True,3,True,2.0,0.0,2.3333333333333335,0.5773502691896257,2.6666666666666665,0.5773502691896257,2.0,0.0,2.0,0.0,2.2,0.19999999999999996,Full Manager,True,False
T070-C,T070,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T070-D,T070,D,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,False,incomplete_answer,4.0,4.0,3.0,3.0,4.0,3.6,0,False,True,2,True,2.3333333333333335,1.5275252316519468,2.3333333333333335,1.5275252316519468,2.0,1.0,2.0,1.0,2.3333333333333335,1.5275252316519468,2.2,1.3114877048604001,Manager Without Recovery,True,False
T071-A,T071,A,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Direct LLM,True,False
T071-B,T071,B,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Manager Without Recovery,True,False
T071-C,T071,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,4.0,4.0,4.4,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.8,0.34641016151377524,Basic Tool Use,True,True
T071-D,T071,D,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Full Manager,True,False
T072-A,T072,A,False,True,factual_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,factual_error,3.0,4.0,4.0,3.0,3.0,3.4,False,True,calculation_error,3.0,3.0,3.0,3.0,3.0,3.0,0,False,True,3,True,2.6666666666666665,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,2.6666666666666665,0.5773502691896257,2.6666666666666665,0.5773502691896257,2.933333333333333,0.5033222956847166,Basic Tool Use,True,False
T072-B,T072,B,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,False,True,factual_error,3.0,4.0,4.0,4.0,2.0,3.4,False,True,factual_error,3.0,5.0,4.0,4.0,3.0,3.8,1,False,False,2,True,3.3333333333333335,0.5773502691896257,4.333333333333333,0.5773502691896257,4.0,0.0,4.0,0.0,3.0,1.0,3.7333333333333334,0.3055050463303894,Direct LLM,True,False
T072-C,T072,C,False,True,irrelevant_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,3.0,3.0,3.0,3.0,3.0,3.0,0,False,True,3,True,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,Full Manager,True,False
T072-D,T072,D,False,False,incomplete_answer,3.0,3.0,3.0,3.0,3.0,3.0,False,False,none,4.0,4.0,3.0,3.0,4.0,3.6,True,False,none,5.0,5.0,3.0,4.0,5.0,4.4,1,False,False,0,False,4.0,1.0,4.0,1.0,3.0,0.0,3.3333333333333335,0.5773502691896257,4.0,1.0,3.666666666666667,0.7023769168568494,Manager Without Recovery,True,False
T073-A,T073,A,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,Manager Without Recovery,True,False
T073-B,T073,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T073-C,T073,C,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,Basic Tool Use,True,True
T073-D,T073,D,False,True,incomplete_answer,2.0,1.0,2.0,1.0,2.0,1.6,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.3333333333333333,0.5773502691896257,1.0,0.0,1.3333333333333333,0.5773502691896257,1.0,0.0,1.3333333333333333,0.5773502691896257,1.2,0.3464101615137755,Full Manager,True,False
T074-A,T074,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T074-B,T074,B,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,Manager Without Recovery,True,False
T074-C,T074,C,True,False,none,5.0,5.0,4.0,4.0,4.0,4.4,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.8,0.34641016151377524,Basic Tool Use,True,True
T074-D,T074,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T075-A,T075,A,False,True,contradictory_answer,3.0,3.0,3.0,3.0,3.0,3.0,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,calculation_error,2.0,2.0,3.0,2.0,2.0,2.2,0,False,True,3,True,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,3.0,0.0,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.466666666666667,0.4618802153517005,Basic Tool Use,True,False
T075-B,T075,B,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,0,False,True,3,True,2.0,0.0,2.6666666666666665,0.5773502691896257,2.6666666666666665,0.5773502691896257,2.0,0.0,2.0,0.0,2.2666666666666666,0.23094010767585024,Direct LLM,True,False
T075-C,T075,C,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,1.0,2.0,2.0,2.0,2.0,1.8,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,1.6666666666666667,0.5773502691896257,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.9333333333333333,0.11547005383792512,Full Manager,True,False
T075-D,T075,D,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,3.0,2.2,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.3333333333333335,0.5773502691896257,2.066666666666667,0.11547005383792526,Manager Without Recovery,True,False
T076-A,T076,A,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,0,False,True,3,True,2.0,0.0,3.0,0.0,3.0,0.0,2.3333333333333335,0.5773502691896257,2.0,0.0,2.466666666666667,0.11547005383792526,Full Manager,True,False
T076-B,T076,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T076-C,T076,C,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,False,none,3.0,3.0,2.0,2.0,3.0,2.6,False,True,incomplete_answer,2.0,2.0,2.0,2.0,3.0,2.2,0,False,True,2,True,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.0,0.0,2.0,0.0,2.6666666666666665,0.5773502691896257,2.2666666666666666,0.3055050463303894,Manager Without Recovery,True,False
T076-D,T076,D,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,False,True,calculation_error,2.0,4.0,3.0,2.0,2.0,2.6,0,False,True,3,True,2.0,0.0,3.3333333333333335,0.5773502691896257,3.0,0.0,2.3333333333333335,0.5773502691896257,2.0,0.0,2.533333333333333,0.11547005383792526,Basic Tool Use,True,False
T077-A,T077,A,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Manager Without Recovery,True,False
T077-B,T077,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,4.0,4.0,4.4,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.8,0.34641016151377524,Full Manager,True,True
T077-C,T077,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T077-D,T077,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,False,False,incomplete_answer,3.0,3.0,3.0,3.0,3.0,3.0,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,2,True,False,0,False,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,Basic Tool Use,True,True
T078-A,T078,A,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,Manager Without Recovery,True,False
T078-B,T078,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T078-C,T078,C,False,True,calculation_error,3.0,4.0,4.0,3.0,3.0,3.4,True,False,none,4.0,5.0,5.0,5.0,4.0,4.6,False,True,factual_error,3.0,4.0,4.0,4.0,3.0,3.6,1,False,False,2,True,3.3333333333333335,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.0,1.0,3.3333333333333335,0.5773502691896257,3.8666666666666667,0.6429100507328634,Direct LLM,True,False
T078-D,T078,D,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,5.0,5.0,5.0,4.0,4.6,3,True,True,0,False,4.0,0.0,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.0,0.0,4.2,0.34641016151377524,Basic Tool Use,True,True
T079-A,T079,A,True,False,none,5.0,4.0,4.0,4.0,5.0,4.4,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,False,False,none,3.0,3.0,3.0,3.0,3.0,3.0,2,True,False,0,False,4.333333333333333,1.1547005383792515,4.0,1.0,4.0,1.0,4.0,1.0,4.333333333333333,1.1547005383792515,4.133333333333334,1.026320287889377,Full Manager,True,True
T079-B,T079,B,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,3,True,True,0,False,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.0,0.0,4.0,0.0,4.333333333333333,0.5773502691896257,4.2,0.34641016151377524,Direct LLM,True,True
T079-C,T079,C,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,Manager Without Recovery,True,False
T079-D,T079,D,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,3,True,True,0,False,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,Basic Tool Use,True,True
T080-A,T080,A,True,False,none,4.0,5.0,5.0,4.0,4.0,4.4,True,False,none,4.0,5.0,4.0,4.0,4.0,4.2,True,False,none,4.0,5.0,4.0,4.0,4.0,4.2,3,True,True,0,False,4.0,0.0,5.0,0.0,4.333333333333333,0.5773502691896257,4.0,0.0,4.0,0.0,4.266666666666667,0.11547005383792526,Direct LLM,True,True
T080-B,T080,B,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,irrelevant_answer,2.0,2.0,3.0,3.0,2.0,2.4,False,True,irrelevant_answer,2.0,2.0,3.0,2.0,2.0,2.2,0,False,True,3,True,2.0,0.0,2.0,0.0,2.6666666666666665,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.0,0.0,2.2,0.19999999999999996,Full Manager,True,False
T080-C,T080,C,False,True,factual_error,3.0,3.0,4.0,3.0,2.0,3.0,False,True,factual_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,contradictory_answer,2.0,2.0,3.0,3.0,2.0,2.4,0,False,True,3,True,2.3333333333333335,0.5773502691896257,2.6666666666666665,0.5773502691896257,3.3333333333333335,0.5773502691896257,2.6666666666666665,0.5773502691896257,2.0,0.0,2.6,0.3464101615137755,Basic Tool Use,True,False
T080-D,T080,D,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Manager Without Recovery,True,False
T081-A,T081,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,4.0,4.0,4.0,5.0,4.4,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,5.0,0.0,4.8,0.34641016151377524,Full Manager,True,True
T081-B,T081,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Manager Without Recovery,True,True
T081-C,T081,C,False,True,calculation_error,3.0,4.0,4.0,4.0,3.0,3.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,4.0,5.0,4.0,5.0,4.0,4.4,2,True,False,1,True,4.0,1.0,4.666666666666667,0.5773502691896257,4.333333333333333,0.5773502691896257,4.666666666666667,0.5773502691896257,4.0,1.0,4.333333333333334,0.7023769168568492,Basic Tool Use,True,True
T081-D,T081,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,5.0,5.0,4.8,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,3,True,True,0,False,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.333333333333333,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.6,0.529150262212918,Direct LLM,True,True
T082-A,T082,A,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,3,True,True,0,False,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.666666666666667,0.5773502691896257,4.533333333333333,0.5033222956847166,Manager Without Recovery,True,True
T082-B,T082,B,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,5.0,0.0,4.866666666666666,0.23094010767585052,Full Manager,True,True
T082-C,T082,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,3,True,True,0,False,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.666666666666667,0.5773502691896257,4.533333333333333,0.5033222956847166,Basic Tool Use,True,True
T082-D,T082,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T083-A,T083,A,False,True,incomplete_answer,1.0,1.0,2.0,2.0,2.0,1.6,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,1,False,False,2,True,2.3333333333333335,1.5275252316519468,2.3333333333333335,1.5275252316519468,2.6666666666666665,1.1547005383792515,2.6666666666666665,1.1547005383792515,2.6666666666666665,1.1547005383792515,2.533333333333333,1.2858201014657273,Manager Without Recovery,True,False
T083-B,T083,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T083-C,T083,C,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,5.0,0.0,4.866666666666666,0.23094010767585052,Basic Tool Use,True,True
T083-D,T083,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T084-A,T084,A,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,irrelevant_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,Full Manager,True,False
T084-B,T084,B,True,False,none,5.0,5.0,4.0,5.0,4.0,4.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,5.0,0.0,4.666666666666667,0.5773502691896257,4.866666666666666,0.23094010767585052,Basic Tool Use,True,True
T084-C,T084,C,True,False,none,4.0,5.0,4.0,4.0,4.0,4.2,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,3,True,True,0,False,4.0,0.0,4.333333333333333,0.5773502691896257,4.0,0.0,4.0,0.0,4.0,0.0,4.066666666666666,0.11547005383792526,Direct LLM,True,True
T084-D,T084,D,False,False,none,3.0,3.0,2.0,2.0,3.0,2.6,False,False,none,4.0,4.0,3.0,3.0,4.0,3.6,False,False,none,4.0,4.0,3.0,3.0,4.0,3.6,0,False,True,0,False,3.6666666666666665,0.5773502691896257,3.6666666666666665,0.5773502691896257,2.6666666666666665,0.5773502691896257,2.6666666666666665,0.5773502691896257,3.6666666666666665,0.5773502691896257,3.2666666666666666,0.5773502691896257,Manager Without Recovery,True,False
T085-A,T085,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Manager Without Recovery,True,True
T085-B,T085,B,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,4.0,4.0,5.0,5.0,4.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,4.666666666666667,0.5773502691896257,4.333333333333333,0.5773502691896257,4.666666666666667,0.5773502691896257,5.0,0.0,4.733333333333333,0.23094010767585052,Basic Tool Use,True,True
T085-C,T085,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T085-D,T085,D,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,0,False,True,3,True,2.0,0.0,2.3333333333333335,0.5773502691896257,3.0,0.0,2.3333333333333335,0.5773502691896257,2.0,0.0,2.3333333333333335,0.23094010767585024,Direct LLM,True,False
T086-A,T086,A,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,irrelevant_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Manager Without Recovery,True,False
T086-B,T086,B,False,True,factual_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,factual_error,3.0,3.0,4.0,3.0,2.0,3.0,0,False,True,3,True,2.3333333333333335,0.5773502691896257,2.6666666666666665,0.5773502691896257,3.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.0,0.0,2.533333333333333,0.4163331998932265,Basic Tool Use,True,False
T086-C,T086,C,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,False,incomplete_answer,3.0,3.0,3.0,3.0,3.0,3.0,0,False,True,2,True,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,Full Manager,True,False
T086-D,T086,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
